gbifID;accessRights;license;rightsHolder;institutionCode;collectionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceStatus;eventDate;year;month;day;decimalLatitude;decimalLongitude;scientificName;kingdom;taxonRank;datasetKey;publishingCountry;lastInterpreted;issue;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;protocol;lastParsed;lastCrawled;repatriated;recordedBy;preparations;higherGeography;countryCode;stateProvince;locality;county;phylum;class;genericName;taxonomicStatus;acceptedScientificName;verbatimScientificName;continent;order;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;genus;family;iucnRedListCategory;specificEpithet;species;eventRemarks;typeStatus;infraspecificEpithet
2365686427;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001101;MPEG.ANL 001101;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9520000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9520000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686418;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001596;MPEG.ANL 001596;PRESENT;15/08/2018 00:00:00;2018;8;15;-4587222;-44208611;Liodrilus mendesi Righi, 1994;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9490000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;9512479;9512479;1;42;255;null;null;4813824;9512479;EML;2023-09-07T06:19:05.9490000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;Maranhão, São Luís;BR;Maranhão;Fazenda Escola;São Luís;Annelida;Clitellata;Liodrilus;ACCEPTED;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;SOUTH_AMERICA;;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;Liodrilus;;NE;mendesi;Liodrilus mendesi;;;
2365686416;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001635;MPEG.ANL 001635;PRESENT;12/02/2019 00:00:00;2019;2;12;-4899722;-43470833;Liodrilus mendesi Righi, 1994;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9370000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;9512479;9512479;1;42;255;null;null;4813824;9512479;EML;2023-09-07T06:19:05.9370000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 1;Maranhão, Caxias;BR;Maranhão;Santa Tereza Village;Caxias;Annelida;Clitellata;Liodrilus;ACCEPTED;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;SOUTH_AMERICA;;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;Liodrilus;;NE;mendesi;Liodrilus mendesi;;;
2365686414;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001031;MPEG.ANL 001031;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9460000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9460000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686412;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001036;MPEG.ANL 001036;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9460000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9460000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 17;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686409;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000595;MPEG.ANL 000595;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Heteromastus Eisig, 1887;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9430000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;7236626;7236626;1;42;256;null;5752;7236626;null;EML;2023-09-07T06:19:05.9430000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 2;Pará, Bragança;BR;Pará;Ilha de Canela;Bragança;Annelida;Polychaeta;Heteromastus;ACCEPTED;Heteromastus Eisig, 1887;Heteromastus;SOUTH_AMERICA;;;;;;;;Heteromastus;Capitellidae;;;;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365686408;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001568;MPEG.ANL 001568;PRESENT;15/04/2017 00:00:00;2017;4;15;-2853972;-44153167;Pontoscolex corethrurus (Muller, 1856);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9530000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;EML;2023-09-07T06:19:05.9530000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Rosário;BR;Maranhão;Rosário;Rosário;Annelida;Clitellata;Pontoscolex;ACCEPTED;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.159_2;Rosário;Pontoscolex;Rhinodrilidae;NE;corethrurus;Pontoscolex corethrurus;;;
2365686407;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000622;MPEG.ANL 000622;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Laeonereis culveri (Webster, 1879);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9490000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2316376;2316376;1;42;256;1079;6972;2316367;2316376;EML;2023-09-07T06:19:05.9490000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 2;Pará, Bragança;BR;Pará;Península Bragantina;Bragança;Annelida;Polychaeta;Laeonereis;ACCEPTED;Laeonereis culveri (Webster, 1879);Laeonereis culveri;SOUTH_AMERICA;Phyllodocida;;;;;;;Laeonereis;Nereididae;NE;culveri;Laeonereis culveri;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365686406;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001090;MPEG.ANL 001090;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9470000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9470000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686405;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001083;MPEG.ANL 001083;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9450000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9450000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686403;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001137;MPEG.ANL 001137;PRESENT;05/09/2016 00:00:00;2016;9;5;37817;-49840417;incertae sedis;incertae sedis;KINGDOM;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9360000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;TAXON_MATCH_NONE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;0;null;0;null;null;null;null;null;null;EML;2023-09-07T06:19:05.9360000;2023-01-07T08:25:05.8170000;FALSE;Muniz, Mairink;EtOH - 1;Pará;BR;Pará;Plataforma Continental do Amazonas;;;;;;;;;;;;;;;;;;;;;Amazôna Azul;;
2365686397;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001045;MPEG.ANL 001045;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9460000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9460000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686396;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001001;MPEG.ANL 001001;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9410000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9410000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 37;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686394;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001595;MPEG.ANL 001595;PRESENT;15/08/2018 00:00:00;2018;8;15;-4587222;-44208611;Liodrilus mendesi Righi, 1994;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9490000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;9512479;9512479;1;42;255;null;null;4813824;9512479;EML;2023-09-07T06:19:05.9490000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;Maranhão, São Luís;BR;Maranhão;Fazenda Escola;São Luís;Annelida;Clitellata;Liodrilus;ACCEPTED;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;SOUTH_AMERICA;;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;Liodrilus;;NE;mendesi;Liodrilus mendesi;;;
2365686393;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001056;MPEG.ANL 001056;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9450000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9450000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686392;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000619;MPEG.ANL 000619;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Neanthes Kinberg, 1865;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9480000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2316247;2316247;1;42;256;1079;6972;2316247;null;EML;2023-09-07T06:19:05.9480000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 3;Pará, Bragança;BR;Pará;Ilha de Canela;Bragança;Annelida;Polychaeta;Neanthes;ACCEPTED;Neanthes Kinberg, 1865;Neanthes;SOUTH_AMERICA;Phyllodocida;;;;;;;Neanthes;Nereididae;;;;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365686391;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001629;MPEG.ANL 001629;PRESENT;12/02/2019 00:00:00;2019;2;12;-4558333;-43470833;Rhinodrilus antonioi Hernández-García & Sousa, 2020;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9390000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;11003839;11003839;1;42;255;5958860;9272891;10944581;11003839;EML;2023-09-07T06:19:05.9390000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 1;Maranhão, Caxias;BR;Maranhão;Santa Tereza Village;Caxias;Annelida;Clitellata;Rhinodrilus;ACCEPTED;Rhinodrilus antonioi Hernández-García & Sousa, 2020;Rhinodrilus antonionii;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.5_2;Aldeias Altas;Rhinodrilus;Rhinodrilidae;NE;antonioi;Rhinodrilus antonioi;;PARATYPE;
2365686390;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001593;MPEG.ANL 001593;PRESENT;15/08/2018 00:00:00;2018;8;15;-4587222;-44208611;Liodrilus mendesi Righi, 1994;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9490000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;9512479;9512479;1;42;255;null;null;4813824;9512479;EML;2023-09-07T06:19:05.9490000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;Maranhão, São Luís;BR;Maranhão;Fazenda Escola;São Luís;Annelida;Clitellata;Liodrilus;ACCEPTED;Liodrilus mendesi Righi, 1994;Liodrilus mendesi;SOUTH_AMERICA;;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;Liodrilus;;NE;mendesi;Liodrilus mendesi;;;
2365686389;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001569;MPEG.ANL 001569;PRESENT;15/04/2017 00:00:00;2017;4;15;-2853972;-44153167;Pontoscolex corethrurus (Muller, 1856);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9530000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;EML;2023-09-07T06:19:05.9530000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Rosário;BR;Maranhão;Rosário;Rosário;Annelida;Clitellata;Pontoscolex;ACCEPTED;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.159_2;Rosário;Pontoscolex;Rhinodrilidae;NE;corethrurus;Pontoscolex corethrurus;;;
2365686388;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001009;MPEG.ANL 001009;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9400000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9400000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365686387;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001609;MPEG.ANL 001609;PRESENT;15/08/2018 00:00:00;2018;8;15;-4587222;-44208611;Hyperiodrilus africanus Beddard, 1891;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9390000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;9546247;9546247;1;42;255;5958860;4288888;4813844;9546247;EML;2023-09-07T06:19:05.9390000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;Maranhão, São Luís;BR;Maranhão;Fazenda Escola;São Luís;Annelida;Clitellata;Hyperiodrilus;ACCEPTED;Hyperiodrilus africanus Beddard, 1891;Hyperiodrilus africanus;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;Hyperiodrilus;Eudrilidae;NE;africanus;Hyperiodrilus africanus;;;
2365686386;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000724;MPEG.ANL 000724;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Sigambra grubii Müller, 1858;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9390000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;EML;2023-09-07T06:19:05.9390000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;Pará, Bragança;BR;Pará;Península Bragantina;Bragança;Annelida;Polychaeta;Sigambra;ACCEPTED;Sigambra grubii Müller, 1858;Sigambra grubii;SOUTH_AMERICA;Phyllodocida;;;;;;;Sigambra;Pilargidae;NE;grubii;Sigambra grubii;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365686385;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001034;MPEG.ANL 001034;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9460000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9460000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
